Date,Price
1391/07/18,12800000
1391/07/19,12830000
1391/07/21,13100000
1391/07/24,14200000
1391/07/25,14980000
1391/07/29,13860000
1391/07/30,13200000
1391/08/01,12500000
1391/08/02,13000000
1391/08/03,13050000
1391/08/05,12730000
1391/08/06,12950000
1391/08/07,13050000
1391/08/08,12770000
1391/08/09,12670000
1391/08/10,12650000
1391/08/13,11450000
1391/08/14,11930000
1391/08/15,12450000
1391/08/16,12420000
1391/08/17,12170000
1391/08/19,12320000
1391/08/20,12210000
1391/08/21,12100000
1391/08/22,11600000
1391/08/23,11720000
1391/08/24,11630000
1391/08/26,11300000
1391/08/27,11080000
1391/08/28,10940000
1391/08/29,10770000
1391/08/30,11280000
1391/09/01,11550000
1391/09/05,11600000
1391/09/06,11430000
1391/09/07,11410000
1391/09/08,11510000
1391/09/10,11950000
1391/09/11,11770000
1391/09/12,11820000
1391/09/13,11720000
1391/09/14,11930000
1391/09/15,12020000
1391/09/17,11800000
1391/09/18,11850000
1391/09/19,12050000
1391/09/20,11980000
1391/09/21,12140000
1391/09/22,12080000
1391/09/24,11900000
1391/09/25,11950000
1391/09/26,12050000
1391/09/27,12500000
1391/09/28,12200000
1391/09/29,12290000
1391/10/01,12430000
1391/10/02,12830000
1391/10/03,13460000
1391/10/04,12930000
1391/10/05,12800000
1391/10/06,12870000
1391/10/08,12460000
1391/10/09,12600000
1391/10/10,12700000
1391/10/11,12700000
1391/10/12,12900000
1391/10/15,12760000
1391/10/16,12750000
1391/10/17,12740000
1391/10/18,12900000
1391/10/19,12920000
1391/10/20,12970000
1391/10/23,12980000
1391/10/24,13040000
1391/10/25,13270000
1391/10/26,13200000
1391/10/27,13190000
1391/10/29,13500000
1391/10/30,13860000
1391/11/01,14290000
1391/11/02,14340000
1391/11/03,14180000
1391/11/04,13920000
1391/11/06,14340000
1391/11/07,14470000
1391/11/08,14670000
1391/11/10,14980000
1391/11/11,15600000
1391/11/13,15300000
1391/11/14,15300000
1391/11/15,15450000
1391/11/16,14900000
1391/11/17,14730000
1391/11/18,14900000
1391/11/20,14900000
1391/11/22,14350000
1391/11/23,14100000
1391/11/24,14150000
1391/11/25,14550000
1391/11/27,14370000
1391/11/28,14110000
1391/11/29,14260000
1391/11/30,14290000
1391/12/01,14130000
1391/12/02,13980000
1391/12/04,13980000
1391/12/05,14080000
1391/12/06,14420000
1391/12/07,14900000
1391/12/08,14620000
1391/12/09,14450000
1391/12/11,13950000
1391/12/12,13800000
1391/12/13,13160000
1391/12/14,13620000
1391/12/15,14180000
1391/12/16,14050000
1391/12/18,13730000
1391/12/19,13820000
1391/12/20,13850000
1391/12/21,13770000
1391/12/22,13710000
1391/12/23,13440000
1391/12/25,13050000
1391/12/26,13460000
1391/12/27,13520000
1392/01/06,13700000
1392/01/07,13800000
1392/01/09,13650000
1392/01/10,13550000
1392/01/13,13530000
1392/01/14,13460000
1392/01/16,13750000
1392/01/17,14410000
1392/01/18,14070000
1392/01/19,14170000
1392/01/20,14000000
1392/01/21,13900000
1392/01/23,13550000
1392/01/25,13100000
1392/01/26,13160000
1392/01/27,13140000
1392/01/28,13110000
1392/01/30,12950000
1392/01/31,13130000
1392/02/01,13390000
1392/02/02,13330000
1392/02/03,13710000
1392/02/04,13750000
1392/02/06,13550000
1392/02/07,13620000
1392/02/08,13680000
1392/02/09,13580000
1392/02/10,13450000
1392/02/11,13460000
1392/02/13,13425000
1392/02/14,13580000
1392/02/15,13440000
1392/02/16,13290000
1392/02/17,13150000
1392/02/18,13140000
1392/02/20,12820000
1392/02/21,13000000
1392/02/22,12975000
1392/02/23,13040000
1392/02/24,12830000
1392/02/25,12780000
1392/02/27,12470000
1392/02/28,11970000
1392/02/29,12000000
1392/02/30,12560000
1392/02/31,13250000
1392/03/01,12930000
1392/03/03,13240000
1392/03/04,13280000
1392/03/05,13215000
1392/03/06,13400000
1392/03/07,13180000
1392/03/08,13190000
1392/03/09,13210000
1392/03/10,13120000
1392/03/11,12950000
1392/03/12,13050000
1392/03/17,13050000
1392/03/18,12900000
1392/03/19,12800000
1392/03/20,12630000
1392/03/21,12990000
1392/03/22,13080000
1392/03/24,12120000
1392/03/25,12600000
1392/03/26,12550000
1392/03/27,12350000
1392/03/28,12050000
1392/03/29,11710000
1392/03/31,11200000
1392/04/01,10970000
1392/04/02,10980000
1392/04/03,10900000
1392/04/04,10830000
1392/04/05,10950000
1392/04/07,10900000
1392/04/08,11110000
1392/04/09,11410000
1392/04/10,11450000
1392/04/11,11400000
1392/04/12,11360000
1392/04/14,10930000
1392/04/15,11030000
1392/04/16,10970000
1392/04/17,10865000
1392/04/18,10870000
1392/04/19,11050000
1392/04/21,10870000
1392/04/22,10935000
1392/04/23,10850000
1392/04/24,10860000
1392/04/25,10715000
1392/04/26,10530000
1392/04/28,10120000
1392/04/29,10230000
1392/04/30,10400000
1392/04/31,10270000
1392/05/01,10370000
1392/05/02,10290000
1392/05/04,10510000
1392/05/05,10580000
1392/05/06,10580000
1392/05/08,10560000
1392/05/09,10610000
1392/05/11,10900000
1392/05/12,10780000
1392/05/13,10680000
1392/05/14,10570000
1392/05/15,10650000
1392/05/16,10680000
1392/05/18,10750000
1392/05/19,10750000
1392/05/20,10840000
1392/05/21,10630000
1392/05/22,10720000
1392/05/23,10630000
1392/05/25,10620000
1392/05/26,10670000
1392/05/27,10470000
1392/05/28,10230000
1392/05/29,10200000
1392/05/30,10330000
1392/06/01,10380000
1392/06/02,10420000
1392/06/03,10390000
1392/06/04,10750000
