Date,Price
1398/11/05,6741000
1398/11/06,6815000
1398/11/07,6821000
1398/11/08,6821000
1398/11/09,6858000
1398/11/10,6858000
1398/11/11,6738000
1398/11/12,6797000
1398/11/13,6800000
1398/11/14,6720000
1398/11/15,6760000
1398/11/16,6769000
1398/11/17,6769000
1398/11/18,6849000
1398/11/19,6892000
1398/11/20,6923000
1398/11/21,6923000
1398/11/22,6960000
1398/11/23,6898000
1398/11/24,6898000
1398/11/25,7071000
1398/11/26,7111000
1398/11/27,7154000
1398/11/28,7212000
1398/11/29,7311000
1398/11/30,7314000
1398/12/01,7314000
1398/12/02,7963000
1398/12/03,7982000
1398/12/04,8382000
1398/12/05,8385000
1398/12/06,8333000
1398/12/07,8277000
1398/12/08,8277000
1398/12/09,7655000
1398/12/10,7991000
1398/12/11,7905000
1398/12/12,7985000
1398/12/13,7976000
1398/12/14,7985000
1398/12/15,7985000
1398/12/16,8040000
1398/12/17,8040000
1398/12/18,8077000
1398/12/19,8105000
1398/12/20,7905000
1398/12/21,7886000
1398/12/22,7886000
1398/12/23,7757000
1398/12/24,7966000
1398/12/25,7852000
1398/12/26,8126000
1398/12/27,8034000
1398/12/28,8034000
1399/01/05,8237000
1399/01/06,8234000
1399/01/07,8234000
1399/01/08,8283000
1399/01/09,8499000
1399/01/10,8517000
1399/01/11,8520000
1399/01/12,8520000
1399/01/13,8496000
1399/01/14,8496000
1399/01/15,8702000
1399/01/16,8724000
1399/01/17,8711000
1399/01/18,8644000
1399/01/19,8434000
1399/01/20,8434000
1399/01/22,8600000
1399/01/23,8582000
1399/01/24,8548000
1399/01/25,8533000
1399/01/26,8483000
1399/01/27,8388000
1399/01/28,8388000
1399/01/29,7985000
1399/01/30,8139000
1399/01/31,8154000
1399/02/01,8357000
1399/02/02,8727000
1399/02/03,8610000
1399/02/04,8610000
1399/02/05,8693000
1399/02/06,8493000
1399/02/07,8505000
1399/02/08,8511000
1399/02/09,8542000
1399/02/10,8533000
1399/02/11,8533000
1399/02/12,8465000
1399/02/13,8523000
1399/02/14,8613000
1399/02/15,8604000
1399/02/16,8640000
1399/02/17,8690000
1399/02/18,8690000
1399/02/19,8819000
1399/02/20,8887000
1399/02/21,9004000
1399/02/22,9164000
1399/02/23,9201000
1399/02/24,9124000
1399/02/25,9124000
1399/02/26,9425000
1399/02/27,9536000
1399/02/28,9613000
1399/02/29,9878000
1399/02/30,9899000
1399/02/31,9822000
1399/03/01,9822000
1399/03/02,9724000
1399/03/03,9724000
1399/03/05,9475000
1399/03/06,9299000
1399/03/07,9595000
1399/03/08,9595000
1399/03/09,9782000
1399/03/10,9592000
1399/03/11,9687000
1399/03/12,9770000
1399/03/16,9496000
1399/03/17,9502000
1399/03/18,9465000
1399/03/19,9709000
1399/03/20,9795000
1399/03/21,9872000
1399/03/22,9872000
1399/03/23,9764000
1399/03/24,9890000
1399/03/25,9869000
1399/03/26,10084000
1399/03/27,10084000
1399/03/28,10210000
1399/03/29,10210000
1399/03/30,10530000
1399/03/31,10703000
1399/04/01,10952000
1399/04/02,11260000
1399/04/03,11140000
1399/04/04,10832000
1399/04/05,10832000
1399/04/06,11106000
1399/04/07,11408000
1399/04/08,11426000
1399/04/09,11654000
1399/04/10,11540000
1399/04/11,11854000
1399/04/13,12100000
1399/04/14,12396000
1399/04/15,12390000
1399/04/16,12513000
1399/04/17,12787000
1399/04/18,12885000
1399/04/19,12885000
1399/04/20,12867000
1399/04/21,12885000
1399/04/22,13156000
1399/04/23,13273000
1399/04/24,13578000
1399/04/25,13827000
1399/04/26,13827000
1399/04/27,14132000
1399/04/28,14113000
1399/04/29,13061000
1399/04/30,12667000
1399/04/31,12885000
1399/05/01,12697000
1399/05/02,12697000
1399/05/03,13880000
1399/05/04,13559000
1399/05/05,14175000
1399/05/06,14200000
1399/05/07,14329000
1399/05/08,14458000
1399/05/09,14458000
1399/05/10,14024000
1399/05/11,14252000
1399/05/12,14341000
1399/05/13,14384000
1399/05/14,14800000
1399/05/15,15049000
1399/05/16,15049000
1399/05/18,13704000
1399/05/19,13803000
1399/05/20,13756000
1399/05/21,13516000
1399/05/22,13667000
1399/05/23,13667000
1399/05/24,13332000
1399/05/25,13849000
1399/05/26,14246000
1399/05/27,14126000
1399/05/28,13972000
1399/05/29,14027000
1399/05/30,14027000
1399/05/31,13987000
1399/06/01,13873000
1399/06/02,14000000
1399/06/03,14040000
1399/06/04,14129000
1399/06/05,14150000
1399/06/06,14150000
1399/06/08,14320000
1399/06/09,14578000
1399/06/10,14883000
1399/06/11,14754000
1399/06/12,14748000
1399/06/13,14748000
1399/06/14,14680000
1399/06/15,14634000
1399/06/16,14674000
1399/06/17,14963000
1399/06/18,15255000
1399/06/19,15388000
1399/06/20,15388000
1399/06/21,15603000
1399/06/22,15970000
1399/06/23,15714000
1399/06/24,16259000
1399/06/25,16379000
1399/06/26,16204000
1399/06/27,16204000
1399/06/28,16077000
1399/06/29,16656000
1399/06/30,16342000
1399/06/31,16474000
1399/07/01,16619000
1399/07/02,16625000
1399/07/03,16625000
1399/07/04,16665000
1399/07/05,16758000
1399/07/06,16865000
1399/07/07,17235000
1399/07/08,17653000
1399/07/09,18020000
1399/07/10,18020000
1399/07/11,17857000
1399/07/12,17349000
1399/07/13,17844000
1399/07/14,18204000
1399/07/15,18081000
1399/07/16,18081000
1399/07/18,18940000
1399/07/19,19319000
1399/07/20,19651000
1399/07/21,19673000
1399/07/22,19525000
1399/07/23,19925000
1399/07/26,19605000
1399/07/27,18749000
1399/07/28,16213000
1399/07/29,17167000
1399/07/30,18090000
1399/08/01,18090000
1399/08/02,17539000
1399/08/03,17539000
1399/08/04,16838000
1399/08/05,17090000
1399/08/06,16711000
1399/08/07,16558000
1399/08/08,16558000
1399/08/09,15653000
1399/08/10,16487000
1399/08/11,17536000
1399/08/12,17536000
1399/08/13,17367000
1399/08/14,16311000
1399/08/16,15219000
1399/08/17,15551000
1399/08/18,16308000
1399/08/19,16305000
1399/08/20,16256000
1399/08/21,16179000
1399/08/22,16179000
1399/08/23,16062000
1399/08/24,15489000
1399/08/25,15613000
1399/08/26,15471000
1399/08/27,14966000
1399/08/28,14840000
1399/08/29,14840000
1399/08/30,15200000
1399/09/01,15065000
1399/09/02,14837000
1399/09/03,14178000
1399/09/04,14083000
1399/09/05,13947000
1399/09/06,13947000
1399/09/07,13793000
1399/09/08,14040000
1399/09/09,14073000
1399/09/10,14772000
1399/09/11,14760000
1399/09/12,15043000
1399/09/14,14831000
1399/09/15,15034000
1399/09/16,15068000
1399/09/17,15255000
1399/09/18,15366000
1399/09/19,15172000
1399/09/20,15172000
1399/09/21,15132000
1399/09/22,15058000
1399/09/23,15028000
1399/09/24,15172000
1399/09/25,15065000
1399/09/26,15163000
1399/09/27,15163000
1399/09/28,15092000
1399/09/29,15160000
1399/09/30,15215000
1399/10/01,15228000
1399/10/02,15320000
1399/10/03,15385000
1399/10/04,15385000
1399/10/05,15175000
1399/10/06,15286000
1399/10/07,15323000
1399/10/08,15249000
1399/10/09,15292000
1399/10/10,15397000
1399/10/12,15280000
1399/10/13,15440000
1399/10/14,15843000
1399/10/15,16087000
1399/10/16,15557000
1399/10/17,15431000
1399/10/18,15431000
1399/10/19,14615000
1399/10/20,14781000
1399/10/21,14686000
1399/10/22,14748000
1399/10/23,14437000
1399/10/24,13855000
1399/10/25,13855000
1399/10/26,13332000
1399/10/27,13332000
1399/10/28,12263000
1399/10/29,12830000
1399/10/30,13230000
1399/11/01,13803000
1399/11/02,13803000
1399/11/03,13781000
1399/11/04,14061000
1399/11/05,14200000
1399/11/06,13953000
1399/11/07,14077000
1399/11/08,14307000
1399/11/09,14307000
1399/11/10,14511000
1399/11/11,14769000
1399/11/12,14587000
1399/11/13,14606000
1399/11/14,14511000
1399/11/15,14326000
1399/11/16,14326000
1399/11/17,14535000
1399/11/18,14501000
1399/11/19,15080000
1399/11/20,15197000
1399/11/21,15197000
1399/11/22,15532000
1399/11/23,15532000
1399/11/24,15693000
1399/11/25,15372000
1399/11/26,15126000
1399/11/27,15379000
1399/11/28,15132000
1399/11/29,15212000
1399/11/30,15212000
1399/12/01,14677000
1399/12/02,14434000
1399/12/03,14295000
1399/12/04,14554000
1399/12/05,14692000
1399/12/06,14692000
1399/12/08,14394000
1399/12/09,14363000
1399/12/10,14424000
1399/12/11,14200000
1399/12/12,14166000
1399/12/13,14027000
1399/12/14,14027000
1399/12/15,13467000
1399/12/16,13716000
1399/12/17,13501000
1399/12/18,13615000
1399/12/19,13716000
1399/12/20,13716000
1399/12/22,14009000
1399/12/23,13923000
1399/12/24,14006000
1399/12/25,14218000
1399/12/26,14357000
1399/12/27,14474000
1399/12/28,14474000
1400/01/06,14440000
1400/01/07,14606000
1400/01/08,14708000
1400/01/09,14501000
1400/01/10,14461000
1400/01/11,14461000
1400/01/13,14049000
1400/01/14,14132000
1400/01/15,14123000
1400/01/16,14267000
1400/01/17,14113000
1400/01/18,14015000
1400/01/19,14015000
1400/01/20,13809000
1400/01/21,13772000
1400/01/22,13855000
1400/01/23,13904000
1400/01/24,13833000
1400/01/25,13938000
1400/01/26,13938000
1400/01/27,13843000
1400/01/28,13861000
1400/01/29,13587000
1400/01/30,13904000
1400/01/31,13621000
1400/02/01,13489000
1400/02/02,13489000
1400/02/03,13384000
1400/02/04,13409000
1400/02/05,13248000
1400/02/06,13310000
1400/02/07,13285000
1400/02/08,13165000
1400/02/09,13165000
1400/02/10,12965000
1400/02/11,12531000
1400/02/12,12525000
1400/02/13,12525000
1400/02/14,11974000
1400/02/15,12531000
1400/02/16,12531000
1400/02/17,12408000
1400/02/18,12516000
1400/02/19,12913000
1400/02/21,13138000
1400/02/22,13258000
1400/02/23,13258000
1400/02/25,13716000
1400/02/26,13522000
1400/02/27,13719000
1400/02/28,13541000
1400/02/29,13590000
1400/02/30,13590000
1400/02/31,13609000
1400/03/01,13723000
1400/03/02,13824000
1400/03/03,13772000
1400/03/04,13923000
1400/03/05,13956000
1400/03/06,13956000
1400/03/08,14400000
1400/03/09,14671000
1400/03/10,14640000
1400/03/11,14618000
1400/03/12,14390000
1400/03/13,14390000
1400/03/16,14471000
1400/03/17,14329000
1400/03/18,14443000
1400/03/19,14314000
1400/03/20,14314000
1400/03/21,14187000
1400/03/22,14344000
1400/03/23,14243000
1400/03/24,14289000
1400/03/25,14412000
1400/03/26,14206000
1400/03/27,14206000
1400/03/28,13529000
1400/03/29,13710000
1400/03/30,13803000
1400/03/31,13920000
1400/04/01,13843000
1400/04/02,13784000
1400/04/03,13784000
1400/04/04,13996000
1400/04/05,14113000
1400/04/06,14209000
1400/04/07,14187000
1400/04/08,14298000
1400/04/09,14237000
1400/04/10,14237000
1400/04/11,14221000
1400/04/12,14129000
1400/04/13,14101000
1400/04/14,14230000
1400/04/15,14138000
1400/04/16,14187000
1400/04/18,14178000
1400/04/19,14197000
1400/04/20,14150000
1400/04/21,14052000
1400/04/22,13987000
1400/04/23,14120000
1400/04/24,14120000
1400/04/25,14030000
1400/04/26,14009000
1400/04/27,13969000
1400/04/28,14080000
1400/04/29,14080000
1400/04/30,14049000
1400/04/31,14049000
1400/05/01,14030000
1400/05/02,14141000
1400/05/03,14332000
1400/05/04,14366000
1400/05/05,14609000
1400/05/06,14609000
1400/05/08,14803000
1400/05/09,14634000
1400/05/10,14584000
1400/05/11,14661000
1400/05/12,14652000
1400/05/13,14677000
1400/05/14,14677000
1400/05/15,14437000
1400/05/16,14486000
1400/05/17,14464000
1400/05/18,14560000
1400/05/19,14803000
1400/05/20,14760000
1400/05/21,14760000
1400/05/22,14871000
1400/05/23,15169000
1400/05/24,15317000
1400/05/25,15265000
1400/05/26,15265000
1400/05/29,15286000
1400/05/30,15397000
1400/05/31,15643000
1400/06/01,15674000
1400/06/02,15625000
1400/06/03,15616000
1400/06/04,15616000
1400/06/05,16016000
1400/06/06,15763000
1400/06/07,15385000
1400/06/08,15536000
1400/06/09,15391000
1400/06/10,15492000
1400/06/11,15492000
1400/06/12,15496000
1400/06/13,15588000
1400/06/14,15548000
1400/06/15,15576000
1400/06/16,15742000
1400/06/17,15782000
1400/06/18,15782000
1400/06/19,15649000
1400/06/20,15431000
1400/06/21,15412000
1400/06/22,15557000
1400/06/23,15394000
1400/06/24,15354000
1400/06/25,15354000
1400/06/26,15071000
1400/06/27,15114000
1400/06/28,15095000
1400/06/29,15234000
1400/06/30,15234000
1400/06/31,15363000
1400/07/01,15416000
1400/07/03,15225000
1400/07/04,15280000
1400/07/06,15351000
1400/07/07,15431000
1400/07/08,15526000
1400/07/09,15560000
1400/07/10,15477000
1400/07/11,15588000
1400/07/12,15588000
1400/07/13,15459000
1400/07/14,15459000
1400/07/17,15219000
1400/07/19,15092000
1400/07/20,15219000
1400/07/21,15222000
1400/07/22,15222000
1400/07/23,15271000
1400/07/24,15215000
1400/07/25,15160000
1400/07/26,15295000
1400/07/27,15234000
1400/07/28,15320000
1400/07/29,15320000
1400/07/30,15505000
1400/08/01,15505000
1400/08/02,15588000
1400/08/03,15511000
1400/08/04,15619000
1400/08/05,15622000
1400/08/06,15622000
1400/08/07,15591000
1400/08/08,15579000
1400/08/09,15622000
1400/08/10,15579000
1400/08/11,15622000
1400/08/12,15579000
1400/08/13,15579000
1400/08/14,15967000
1400/08/15,16019000
1400/08/16,16050000
1400/08/17,16194000
1400/08/18,16693000
1400/08/19,16850000
1400/08/20,16850000
1400/08/21,17028000
1400/08/22,16936000
1400/08/23,16810000
1400/08/24,16733000
1400/08/25,16659000
1400/08/26,16539000
1400/08/27,16539000
1400/08/28,16481000
1400/08/29,16527000
1400/08/30,16693000
1400/09/01,16478000
1400/09/02,16699000
1400/09/03,16671000
1400/09/04,16671000
1400/09/05,16711000
1400/09/06,16764000
1400/09/07,16927000
1400/09/08,16681000
1400/09/09,16819000
1400/09/10,16785000
1400/09/11,16785000
1400/09/12,17339000
1400/09/13,17392000
1400/09/14,17592000
1400/09/15,17558000
1400/09/16,17459000
1400/09/17,17423000
1400/09/18,17423000
1400/09/19,17302000
1400/09/20,17244000
1400/09/21,17158000
1400/09/22,17306000
1400/09/23,17229000
1400/09/24,17321000
1400/09/25,17321000
1400/09/26,17136000
1400/09/27,17087000
1400/09/28,17149000
1400/09/29,17296000
1400/09/30,17339000
1400/10/01,17358000
1400/10/02,17358000
1400/10/03,17149000
1400/10/04,17306000
1400/10/05,17247000
1400/10/06,17164000
1400/10/07,17170000
1400/10/08,17299000
1400/10/09,17299000
1400/10/10,17238000
1400/10/11,17250000
1400/10/12,17078000
1400/10/13,16890000
1400/10/14,16872000
1400/10/15,16872000
1400/10/17,16157000
1400/10/18,15649000
1400/10/19,15979000
1400/10/20,16339000
1400/10/21,16145000
1400/10/22,16367000
1400/10/23,16367000
1400/10/24,15988000
1400/10/25,15970000
1400/10/26,15806000
1400/10/27,15890000
1400/10/28,16133000
1400/10/29,16240000
1400/10/30,16240000
1400/11/01,16185000
1400/11/02,16465000
1400/11/03,16554000
1400/11/04,16530000
1400/11/05,16508000
1400/11/06,16431000
1400/11/07,16431000
1400/11/08,16333000
1400/11/09,16370000
1400/11/10,16222000
1400/11/11,16225000
1400/11/12,16117000
1400/11/13,16145000
1400/11/14,16145000
1400/11/15,15622000
1400/11/16,15797000
1400/11/17,15702000
1400/11/18,15406000
1400/11/19,15542000
1400/11/20,15514000
1400/11/21,15514000
1400/11/22,16050000
1400/11/23,16234000
1400/11/24,16160000
1400/11/26,16047000
1400/11/27,16065000
1400/11/29,15822000
1400/11/30,15640000
1400/12/01,15665000
1400/12/02,15846000
1400/12/03,15877000
1400/12/04,16401000
1400/12/05,16401000
1400/12/06,16077000
1400/12/07,16028000
1400/12/08,16040000
1400/12/09,16040000
1400/12/10,15988000
1400/12/11,16000000
1400/12/12,16000000
1400/12/13,16000000
1400/12/14,15954000
1400/12/15,16114000
1400/12/16,16641000
1400/12/17,16317000
1400/12/18,16237000
1400/12/19,16237000
1400/12/20,16327000
1400/12/21,16511000
1400/12/22,16401000
1400/12/23,16321000
1400/12/24,16210000
1400/12/25,16388000
1400/12/26,16388000
1401/01/05,16478000
1401/01/06,16601000
1401/01/07,16598000
1401/01/08,16659000
1401/01/09,16761000
1401/01/10,16770000
1401/01/11,16770000
1401/01/13,16678000
1401/01/14,17010000
1401/01/15,17253000
1401/01/16,17069000
1401/01/17,17170000
1401/01/18,17170000
1401/01/19,17373000
1401/01/20,17613000
1401/01/21,17576000
1401/01/22,17656000
1401/01/23,17530000
1401/01/24,17426000
1401/01/25,17426000
1401/01/26,17546000
1401/01/27,17555000
1401/01/28,17515000
1401/01/29,17324000
1401/01/30,17435000
1401/01/31,17435000
1401/02/03,17213000
1401/02/04,17038000
1401/02/05,17149000
1401/02/06,17232000
1401/02/07,17266000
1401/02/08,17266000
1401/02/09,17167000
1401/02/10,17287000
1401/02/11,17229000
1401/02/12,17229000
1401/02/14,17429000
1401/02/15,17429000
1401/02/16,17496000
1401/02/17,17481000
1401/02/18,17472000
1401/02/19,17579000
1401/02/21,17921000
1401/02/22,18601000
1401/02/23,18167000
1401/02/24,18423000
1401/02/25,18327000
1401/02/26,18134000
1401/02/27,18001000
1401/02/28,18081000
1401/02/29,18081000
1401/02/30,18081000
1401/02/31,18395000
1401/03/01,18377000
1401/03/02,18392000
1401/03/03,18401000
1401/03/04,18518000
1401/03/06,18528000
1401/03/07,18755000
1401/03/08,18955000
1401/03/09,19026000
1401/03/10,19297000
1401/03/11,19072000
1401/03/12,19072000
1401/03/15,19057000
1401/03/16,19226000
1401/03/17,19239000
1401/03/18,19211000
1401/03/19,19211000
1401/03/20,19747000
1401/03/21,20110000
1401/03/22,19620000
1401/03/23,19263000
1401/03/24,19032000
1401/03/25,18860000
1401/03/26,18860000
1401/03/27,19328000
1401/03/28,19026000
1401/03/29,19128000
1401/03/30,19211000
1401/03/31,19245000
1401/04/01,19260000
1401/04/02,19260000
1401/04/03,18851000
1401/04/04,18580000
1401/04/05,18050000
1401/04/06,18103000
1401/04/07,18457000
1401/04/08,19122000
1401/04/09,19122000
1401/04/10,19429000
1401/04/11,18980000
1401/04/12,18995000
1401/04/13,18195000
1401/04/14,18294000
1401/04/15,18423000
1401/04/16,18423000
1401/04/17,18460000
1401/04/18,18460000
1401/04/19,18558000
1401/04/20,18417000
1401/04/21,18663000
1401/04/22,18414000
1401/04/23,18414000
1401/04/24,18303000
1401/04/25,18229000
1401/04/26,18229000
1401/04/27,17992000
1401/04/28,18007000
1401/04/29,18047000
1401/04/30,18047000
1401/04/31,18072000
1401/05/01,17980000
1401/05/02,17943000
1401/05/03,18050000
1401/05/04,18041000
1401/05/05,18164000
1401/05/06,18164000
1401/05/07,18368000
1401/05/08,18204000
1401/05/09,18130000
1401/05/10,18220000
1401/05/11,18066000
1401/05/12,18321000
1401/05/13,18321000
1401/05/14,18235000
1401/05/15,18235000
1401/05/17,18300000
1401/05/18,18078000
1401/05/19,18309000
1401/05/20,18309000
1401/05/21,17696000
1401/05/22,17709000
1401/05/23,17339000
1401/05/24,17370000
1401/05/25,17127000
1401/05/26,17001000
1401/05/27,17001000
1401/05/28,15957000
1401/05/29,16481000
1401/05/30,16450000
1401/05/31,16681000
1401/06/01,16647000
1401/06/02,17127000
1401/06/03,17127000
1401/06/04,16973000
1401/06/05,16748000
1401/06/06,16862000
1401/06/07,16872000
1401/06/08,16921000
1401/06/09,16751000
1401/06/10,16751000
1401/06/11,16927000
1401/06/12,17112000
1401/06/13,16973000
1401/06/14,17016000
1401/06/15,17010000
1401/06/16,17102000
1401/06/17,17102000
1401/06/18,17133000
1401/06/19,17318000
1401/06/20,17678000
1401/06/21,17838000
1401/06/22,17669000
1401/06/23,17632000
1401/06/24,17632000
1401/06/26,17456000
1401/06/27,17426000
1401/06/28,17419000
1401/06/29,17266000
1401/06/30,17764000
1401/06/31,17764000
1401/07/01,17478000
1401/07/02,17478000
1401/07/03,17484000
1401/07/04,17484000
1401/07/05,17564000
1401/07/06,17730000
1401/07/07,17730000
1401/07/08,18324000
1401/07/09,18355000
1401/07/10,18571000
1401/07/11,18648000
1401/07/12,18648000
1401/07/13,18432000
1401/07/15,18340000
1401/07/16,18001000
1401/07/17,18050000
1401/07/18,18130000
1401/07/19,18152000
1401/07/20,18155000
1401/07/21,18155000
1401/07/22,17943000
1401/07/23,18066000
1401/07/24,17989000
1401/07/25,17933000
1401/07/26,17872000
1401/07/27,17875000
1401/07/28,17875000
1401/07/29,18057000
1401/07/30,17893000
1401/08/01,17826000
1401/08/02,17977000
1401/08/03,18155000
1401/08/04,18155000
1401/08/06,17964000
1401/08/07,18081000
1401/08/08,18140000
1401/08/09,18331000
1401/08/10,18620000
1401/08/11,18574000
1401/08/12,18574000
1401/08/13,19494000
1401/08/14,19734000
1401/08/15,19814000
1401/08/16,19660000
1401/08/17,19556000
1401/08/18,19546000
1401/08/19,19546000
1401/08/20,19753000
1401/08/21,19827000
1401/08/22,20119000
1401/08/23,20273000
1401/08/24,20196000
1401/08/25,19808000
1401/08/26,19808000
1401/08/27,20024000
1401/08/28,20017000
1401/08/29,19888000
1401/08/30,19996000
1401/09/01,19940000
1401/09/02,20045000
1401/09/03,20045000
1401/09/05,20396000
1401/09/06,20381000
1401/09/07,20368000
1401/09/08,20725000
1401/09/09,21030000
1401/09/10,21030000
1401/09/11,20981000
1401/09/12,21264000
1401/09/13,21076000
1401/09/14,20996000
1401/09/15,21018000
1401/09/16,21246000
1401/09/18,21677000
1401/09/19,21951000
1401/09/20,22298000
1401/09/21,22637000
1401/09/22,22535000
1401/09/23,22535000
1401/09/24,22535000
1401/09/25,23419000
1401/09/26,23228000
1401/09/27,23551000
1401/09/28,23222000
1401/09/29,23591000
1401/09/30,24001000
1401/10/01,24001000
1401/10/02,24444000
1401/10/03,24613000
1401/10/04,25044000
1401/10/05,25044000
1401/10/06,26568000
1401/10/07,25537000
1401/10/08,25537000
1401/10/09,23961000
1401/10/10,24736000
1401/10/11,24662000
1401/10/12,23936000
1401/10/13,24074000
1401/10/14,24065000
1401/10/15,24065000
1401/10/16,25281000
1401/10/17,25321000
1401/10/18,25127000
1401/10/20,25170000
1401/10/21,25447000
1401/10/23,25734000
1401/10/24,25620000
1401/10/25,25891000
1401/10/26,26552000
1401/10/27,27030000
1401/10/28,27113000
1401/10/30,27491000
1401/11/01,27787000
1401/11/02,27784000
1401/11/03,27153000
1401/11/04,27500000
1401/11/05,28233000
1401/11/07,27953000
1401/11/08,28492000
1401/11/09,28168000
1401/11/10,27602000
1401/11/11,28553000
1401/11/12,29040000
1401/11/15,27845000
1401/11/16,27587000
1401/11/17,27574000
1401/11/18,27839000
1401/11/19,28159000
1401/11/22,28692000
1401/11/23,28264000
1401/11/24,28566000
1401/11/25,28898000
1401/11/27,29354000
1401/11/29,30403000
1401/11/30,31250000
1401/12/01,30846000
1401/12/02,32010000
1401/12/03,32970000
1401/12/06,36972000
1401/12/07,37021000
1401/12/08,32970000
1401/12/09,33448000
1401/12/10,33355000
1401/12/12,33540000
1401/12/13,31244000
1401/12/14,31296000
1401/12/15,30939000
1401/12/16,30939000
1401/12/17,30385000
1401/12/19,27276000
1401/12/20,26568000
1401/12/21,28938000
1401/12/22,30452000
1401/12/23,30886000
1401/12/24,30862000
1401/12/26,33432000
1401/12/27,35208000
1402/01/13,34356000
1402/01/14,34436000
1402/01/15,34602000
1402/01/16,33986000
1402/01/17,33986000
1402/01/18,33980000
1402/01/19,33158000
1402/01/20,33198000
1402/01/21,34002000
1402/01/23,34109000
1402/01/25,33524000
1402/01/26,34002000
1402/01/27,34479000
1402/01/28,34060000
1402/01/29,34543000
1402/01/30,34740000
1402/02/03,34316000
1402/02/05,34306000
1402/02/06,35439000
1402/02/07,35439000
1402/02/08,36126000
1402/02/09,36603000
1402/02/10,36640000
1402/02/11,36289000
1402/02/12,36350000
1402/02/13,36461000
1402/02/14,36461000
1402/02/15,35353000
1402/02/16,35125000
1402/02/17,35448000
1402/02/18,35211000
1402/02/19,35362000
1402/02/20,35233000
1402/02/21,35233000
1402/02/22,34279000
1402/02/23,33645000
1402/02/24,34525000
1402/02/26,33558000
1402/02/27,33331000
1402/02/28,33331000
1402/02/29,34023000
1402/02/30,34189000
1402/02/31,34365000
1402/03/01,34177000
1402/03/02,33814000
1402/03/03,33694000
1402/03/04,33694000
1402/03/05,33648000
1402/03/06,33278000
1402/03/07,33691000
1402/03/08,33275000
1402/03/09,33266000
1402/03/10,33386000
1402/03/11,33386000
1402/03/12,32863000
1402/03/13,32863000
1402/03/15,32770000
1402/03/16,31825000
1402/03/17,31314000
1402/03/18,31314000
1402/03/19,30917000
1402/03/20,29963000
1402/03/21,30357000
1402/03/22,31287000
1402/03/23,31037000
1402/03/24,30769000
1402/03/25,30769000
1402/03/26,31345000
1402/03/27,31447000
1402/03/28,30810000
1402/03/29,31062000
1402/03/30,30677000
1402/03/31,31136000
1402/04/01,31136000
1402/04/02,32395000
1402/04/03,31441000
1402/04/04,31462000
1402/04/05,31348000
1402/04/06,31311000
1402/04/07,31311000
1402/04/09,32001000
1402/04/10,32001000
1402/04/11,31776000
1402/04/12,31795000
1402/04/13,31742000
1402/04/14,31782000
1402/04/15,31782000
1402/04/16,31481000
1402/04/17,31437000
1402/04/18,31314000
1402/04/19,31037000
1402/04/20,31274000
1402/04/21,31324000
1402/04/22,31324000
1402/04/23,31093000
1402/04/24,30911000
1402/04/25,31016000
1402/04/26,30834000
1402/04/27,30810000
1402/04/28,30902000
1402/04/29,30902000
1402/04/30,30545000
1402/04/31,30295000
1402/05/01,31025000
1402/05/02,31120000
1402/05/03,31105000
1402/05/04,31105000
1402/05/06,31213000
1402/05/07,31016000
1402/05/08,31570000
1402/05/09,31890000
1402/05/10,31890000
1402/05/13,31530000
1402/05/14,31471000
1402/05/15,31354000
1402/05/16,31210000
1402/05/17,31342000
1402/05/18,31327000
1402/05/19,31327000
1402/05/20,30717000
1402/05/21,30954000
1402/05/22,30948000
1402/05/23,30960000
1402/05/24,30769000
1402/05/25,30723000
1402/05/26,30723000
1402/05/27,30539000
1402/05/28,30175000
1402/05/29,30397000
1402/05/30,30920000
1402/05/31,30883000
1402/06/01,30840000
1402/06/02,30840000
1402/06/03,30674000
1402/06/04,30893000
1402/06/05,30816000
1402/06/06,30966000
1402/06/07,31087000
1402/06/08,31059000
1402/06/09,31059000
1402/06/10,31545000
1402/06/11,31511000
1402/06/12,31610000
1402/06/13,31499000
1402/06/14,31499000
1402/06/15,31379000
1402/06/16,31379000
1402/06/17,31453000
1402/06/18,31274000
1402/06/19,31219000
1402/06/20,31142000
1402/06/21,31314000
1402/06/22,31314000
1402/06/25,31207000
1402/06/26,31127000
1402/06/27,31204000
1402/06/28,31111000
1402/06/29,30979000
1402/06/30,30979000
1402/06/31,30899000
1402/07/01,30899000
1402/07/02,30877000
1402/07/03,30877000
1402/07/04,30486000
1402/07/05,30557000
1402/07/06,30557000
1402/07/07,30055000
1402/07/08,30148000
1402/07/09,30006000
1402/07/10,30006000
1402/07/11,29865000
1402/07/12,29917000
1402/07/13,29917000
1402/07/14,30723000
1402/07/15,32595000
1402/07/16,32712000
1402/07/17,31998000
1402/07/18,31979000
1402/07/19,31958000
1402/07/20,31958000
1402/07/21,32201000
1402/07/22,32099000
1402/07/23,31290000
1402/07/24,31964000
1402/07/25,32499000
1402/07/26,32549000
1402/07/28,31964000
1402/07/29,32346000
1402/08/01,32081000
1402/08/02,32441000
1402/08/03,32789000
1402/08/04,33020000
1402/08/06,33715000
1402/08/07,33287000
1402/08/08,33143000
1402/08/09,33281000
1402/08/10,33315000
1402/08/11,33555000
1402/08/13,32878000
1402/08/14,32927000
1402/08/15,32872000
1402/08/16,32509000
1402/08/17,32466000
1402/08/18,32499000
1402/08/20,32315000
